10,0.1,15.1001017984,14.8965049203,13.4784134784,0
10,0.2,15.710892433,15.5072955548,14.0751140751,0
10,0.3,16.5931455718,16.1180861893,14.8473148473,0
10,0.4,17.1700033933,16.6270783848,15.4089154089,0
10,0.5,17.8825924669,17.2718018324,16.1109161109,0
10,0.6,18.8327112318,18.0861893451,17.0235170235,0
10,0.7,19.6131659315,18.9005768578,17.8308178308,0
10,0.8,20.4614862572,19.7488971836,18.6732186732,0
10,0.9,21.4116050221,20.7329487615,19.656019656,0
10,1.0,22.2938581608,21.5473362742,20.5335205335,0
10,0.1,13.5609357998,13.6289445049,13.4208008747,1
10,0.2,13.9825897715,14.0505984766,13.8444717781,1
10,0.3,14.6354733406,14.6762785637,14.4868115348,1
10,0.4,15.3699673558,15.3563656148,15.1974853082,1
10,0.5,16.1180631121,16.1044613711,15.9491594916,1
10,0.6,16.9069640914,16.8933623504,16.741834085,1
10,0.7,17.5734494015,17.5326441785,17.3978406451,1
10,0.8,18.3079434168,18.2671381937,18.1358480251,1
10,0.9,19.1104461371,19.069640914,18.9421894219,1
10,1.0,20.1441784548,20.1033732318,19.9808664753,1
